filename,code,label,label_encoded
1385.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
13943.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }

1",TP,3
13948.sol,"function FUN1() public {
 }
 function FUN2(ERC20Basic VAR1) public view returns (uint256) {
 uint256 VAR2 = VAR1.FUN3(this);
 uint256 VAR3 = VAR2.FUN4(VAR4[VAR1]);
 if (VAR5.VAR6 < VAR7) {
 return 0;
 }
 else if (VAR5.VAR6 >= VAR8.FUN4(VAR9) || VAR10[VAR1]) {
 return VAR3;
 }
 else {
 return VAR3.FUN5(VAR5.VAR6.FUN6(VAR8)).FUN7(VAR9);
 }
 }

1",TP,3
1399.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
14070.sol,"function FUN1( address VAR1, uint256 VAR2, uint256 VAR3, uint256 VAR4 ) public onlyOwner poolReady returns (VAR5) {
 uint256 VAR6 = VAR7.VAR8;
 TokenVesting VAR9 = VAR10 FUN2(VAR1, VAR6, VAR2, VAR3, false);
 }
 function FUN3(ERC20Basic VAR11) public view returns (uint256) {
 uint256 VAR12 = VAR11.FUN4(this);
 uint256 VAR13 = VAR12.FUN5(VAR14[VAR11]);
 if (VAR7.VAR8 < VAR15) {
 return 0;
 }
 else if (VAR7.VAR8 >= VAR6.FUN5(VAR16) || VAR17[VAR11]) {
 return VAR13;
 }
 else {
 return VAR13.FUN6(VAR7.VAR8.FUN7(VAR6)).FUN8(VAR16);
 }
 }
 function FUN9( address VAR1, uint256 VAR2, uint256 VAR3, uint256 VAR4, bool VAR18 ) internal returns (VAR5) {
 uint256 VAR6 = VAR7.VAR8;
 VAR19[VAR1].FUN10(VAR10 FUN2(VAR1, VAR6, VAR2, VAR3, VAR18));
 }

1",TP,3
14161.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5 && !VAR6);
 VAR7;
 }
 function FUN1(address VAR8, uint256 VAR9, uint256 VAR10, uint256 VAR11) public {
 }
 function FUN2() public view returns (bool) {
 }

1",TP,3
14253.sol,"function FUN1() public view returns (bool) {
 }

1",TP,3
14257.sol,"function FUN1() public view returns (bool) {
 }

1",TP,3
1445.sol,"function FUN1() public returns (uint256) {
 VAR1 = VAR2.FUN2(this);
 VAR3 = VAR1.FUN3(VAR4[VAR2]);
 if (VAR5.VAR6 < VAR7) {
 return 0;
 }
 else if (VAR5.VAR6 >= VAR8.FUN3(VAR9) || VAR10[VAR2]) {
 return VAR3;
 }
 else {
 return VAR3.FUN4(VAR5.VAR6.FUN5(VAR8)).FUN6(VAR9);
 }
 }

1",TP,3
14875.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1() public view returns (bool) {
 }

1",TP,3
14953.sol,"function FUN1( ) {
 VAR1 = VAR2.VAR3;
 }

1",TP,3
1507.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
15154.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }

1",TP,3
15159.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }

1",TP,3
1520.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
1522.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
15416.sol,"function FUN1(ERC20Basic VAR1) public view returns (uint256) {
 uint256 VAR2 = VAR1.FUN2(this);
 uint256 VAR3 = VAR2.FUN3(VAR4[VAR1]);
 if (VAR5.VAR6 < VAR7) {
 return 0;
 }
 else if (VAR5.VAR6 >= VAR8.FUN3(VAR9) || VAR10[VAR1]) {
 return VAR3;
 }
 else {
 return VAR3.FUN4(VAR5.VAR6.FUN5(VAR8)).FUN6(VAR9);
 }
 }

1",TP,3
15990.sol,"function FUN1() constant returns (uint256) {
 }

1",TP,3
16064.sol,"function FUN1(ERC20Interface VAR1) public view returns (uint256) {
 uint256 VAR2 = VAR1.FUN2(this);
 uint256 VAR3 = VAR2.FUN3(VAR4[VAR1]);
 if (VAR5.VAR6 < VAR7) {
 return 0;
 }
 else if (VAR5.VAR6 >= VAR8.FUN3(VAR9) || VAR10[VAR1]) {
 return VAR3;
 }
 else {
 return VAR3.FUN4(VAR5.VAR6.FUN5(VAR8)).FUN6(VAR9);
 }
 }

1",TP,3
16079.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }

1",TP,3
1663.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1() public view returns (bool) {
 }

1",TP,3
16729.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }

1",TP,3
1704.sol,"function FUN1 () external view returns (bool, bool, address, uint, uint, uint, uint, uint, uint, address) {
 }
 function FUN2 (uint VAR1, uint VAR2) public VAR3 {
 require(VAR4 == 0);
 VAR4 = VAR5.VAR6;
 VAR7 = VAR4 + VAR8;
 emit FUN3(VAR4);
 }
 function FUN4 (address VAR9, uint VAR10) public payable VAR11 {
 VAR7 = VAR7.FUN5(VAR12.FUN6(VAR13)) > VAR5.VAR6.FUN5(VAR8) ? VAR5.VAR6.FUN5(VAR8) : VAR7.FUN5(VAR12.FUN6(VAR13));
 emit FUN7(VAR14, VAR12, VAR7);
 }
 function FUN8 () public VAR15 {
 }

1",TP,3
1711.sol,"function FUN1 () external view returns (bool, bool, address, uint, uint, uint, uint, uint, uint, address) {
 }
 function FUN2 (uint VAR1, uint VAR2) public VAR3 {
 require(VAR4 == 0);
 VAR4 = VAR5.VAR6;
 VAR7 = VAR4 + VAR8;
 emit FUN3(VAR4);
 }
 function FUN4 (address VAR9, uint VAR10) public payable VAR11 {
 VAR7 = VAR7.FUN5(VAR12.FUN6(VAR13)) > VAR5.VAR6.FUN5(VAR8) ? VAR5.VAR6.FUN5(VAR8) : VAR7.FUN5(VAR12.FUN6(VAR13));
 emit FUN7(VAR14, VAR12, VAR7);
 }
 function FUN8 () public VAR15 {
 }

1",TP,3
17456.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1() public view returns (bool) {
 }

1",TP,3
17623.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }

1",TP,3
17716.sol,"function FUN1 () internal view returns (uint256) {
 }

1",TP,3
1781.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
17840.sol,"function FUN1() constant internal returns (uint) {
 }

1",TP,3
1794.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
1813.sol,"modifier FUN1() {
 require (VAR1 < VAR2.VAR3);
 VAR4;
 }
 function FUN2(uint VAR5, uint VAR6, uint VAR7, uint VAR8) public view returns (uint) {
 uint VAR9 = VAR2.VAR3;
 VAR9 += VAR8;
 VAR9 += 60 * VAR7;
 VAR9 += 3600 * VAR6;
 VAR9 += 86400 * VAR5;
 return VAR9;
 }

1",TP,3
1859.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
18634.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }
 function FUN3(ERC20Basic VAR9, address VAR10, uint256 VAR11) public {
 }
 function FUN4() public {
 }
 function FUN5(ERC20Basic VAR12) public view returns (uint256) {
 uint256 VAR13 = VAR12.FUN6(this);
 uint256 VAR14 = VAR13.FUN7(VAR15[VAR12]);
 if (VAR2.VAR3 < VAR16) {
 return 0;
 }
 else if (VAR2.VAR3 >= VAR17.FUN7(VAR18) || VAR19[VAR12]) {
 return VAR14;
 }
 else {
 return VAR14.FUN8(VAR2.VAR3.FUN9(VAR17)).FUN10(VAR18);
 }
 }

1",TP,3
18635.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1(uint256 VAR7, uint256 VAR8) public {
 }
 function FUN2() public view returns (bool) {
 }
 function FUN3(ERC20Basic VAR9, address VAR10, uint256 VAR11) public {
 }
 function FUN4() public {
 }
 function FUN5(ERC20Basic VAR12) public view returns (uint256) {
 uint256 VAR13 = VAR12.FUN6(this);
 uint256 VAR14 = VAR13.FUN7(VAR15[VAR12]);
 if (VAR2.VAR3 < VAR16) {
 return 0;
 }
 else if (VAR2.VAR3 >= VAR17.FUN7(VAR18) || VAR19[VAR12]) {
 return VAR14;
 }
 else {
 return VAR14.FUN8(VAR2.VAR3.FUN9(VAR17)).FUN10(VAR18);
 }
 }

1",TP,3
188.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
1885.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
1937.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
1939.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
1965.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
197.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
1977.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
19954.sol,"modifier onlyAdmin() {
 assert(VAR1[msg.sender] == true || msg.sender == VAR2);
 VAR3;
 }
 function FUN1() public {
 VAR4 = VAR5.VAR6;
 }
 function FUN2(uint256 VAR7, string VAR8, uint256 VAR9) onlyAdmin public {
 }
 function FUN3 (uint256 VAR10, uint256 VAR11) onlyAdmin public {
 VAR4 = VAR5.VAR6;
 }
 function FUN4() public constant returns (uint256) {
 }
 function FUN5(address VAR12) internal {
 if (VAR13[VAR12] != 0) {
 VAR14[VAR13[VAR12]] += msg.value / 100;
 assert (FUN6(VAR12) == false);
 uint256 VAR15 = FUN4();
 if (VAR16[VAR15] == 0) VAR16[VAR15] = VAR17;
 uint256 VAR7 = msg.value * VAR18 / VAR16[VAR15] ;
 VAR12.transfer((VAR7 - VAR19) * VAR16[VAR15] / VAR18);
 if (VAR20[VAR12][VAR15].VAR7 == 0) {
 VAR20[VAR12][VAR15] = FUN7(VAR7, false);
 VAR20[VAR12][VAR15].VAR7 += VAR7;
 if (VAR5.VAR6 < 1522357200 && VAR21[VAR12][VAR15] == 0) {
 VAR21[VAR12][VAR15] = 1;
 }
 VAR22[VAR12] = FUN8(VAR22[VAR12], VAR7);
 emit Transfer(0, VAR12, VAR7);
 }

1",TP,3
201.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
20259.sol,"function FUN1() public view returns (bool) {
 uint256 VAR1 = (VAR2.VAR3 - 345600) % 604800;
 if (VAR1 >= VAR4[VAR5] && VAR1 <= VAR6[VAR5]) {
 }
 function FUN2(uint256 VAR7, address VAR8) public view returns (uint256) {
 uint256 VAR9 = VAR2.VAR3.FUN3(FUN4()).FUN3(VAR10);
 if (VAR9 >= VAR11) {
 return VAR9;
 }
 function FUN5(uint256 VAR12, bool VAR13, uint256 VAR14, uint256 VAR15) public payable {
 VAR16[VAR17].VAR18 = VAR2.VAR3;
 VAR16[VAR17].VAR19 = VAR2.VAR3 + VAR20.VAR21;
 FUN6(VAR17, VAR16[VAR17].VAR19);
 require(VAR16[VAR17].VAR18.FUN3(VAR20.VAR21) >= VAR2.VAR3);
 VAR16[VAR17].VAR19 = VAR16[VAR17].VAR22[VAR16[VAR17].VAR23];
 FUN6(VAR17, VAR16[VAR17].VAR19);
 else if (VAR24 > VAR16[VAR17].VAR19) {
 VAR16[VAR17].VAR19 = VAR24;
 }
 function FUN7() internal returns(bool) {
 if (!VAR16[VAR17].VAR25) {
 address VAR26 = VAR16[VAR17].VAR27[VAR16[VAR17].VAR23];
 if (VAR16[VAR17].VAR19 >= VAR2.VAR3) {
 return false;
 }
 if (VAR16[VAR17].VAR28 > 0) {
 FUN8(VAR26, VAR16[VAR17].VAR28);
 FUN9 (VAR14, VAR15) = FUN10(VAR16[VAR17].VAR23);
 FUN11(VAR17, VAR26, VAR16[VAR17].VAR23, VAR14, VAR15, VAR16[VAR17].VAR22[VAR16[VAR17].VAR23], VAR16[VAR17].VAR28);
 VAR17++;
 }

1",TP,3
2071.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2077.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
20888.sol,"function FUN1() internal view returns (bool){
 if (VAR1.VAR2 < VAR3){
 return (true);
 }
 }
 function FUN2() internal {
 VAR3 = VAR1.VAR2 + VAR4[VAR5];
 }

1",TP,3
21049.sol,"function FUN1() constant internal returns (uint) {
 }

1",TP,3
2115.sol,"modifier VAR1 {
 require(VAR2.VAR3 >= VAR4 && VAR2.VAR3 <= VAR5);
 VAR6;
 }
 function FUN1() public view returns (bool) {
 }

1",TP,3
2119.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2123.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
21231.sol,"modifier onlyAdmin() {
 assert(VAR1[msg.sender] == true || msg.sender == VAR2);
 VAR3;
 }
 function FUN1() public {
 VAR4 = VAR5.VAR6;
 }
 function FUN2(uint256 VAR7, string VAR8, uint256 VAR9) onlyAdmin public {
 }
 function FUN3 (uint256 VAR10, uint256 VAR11) onlyAdmin public {
 VAR4 = VAR5.VAR6;
 }
 function FUN4() public constant returns (uint256) {
 }
 function FUN5(address VAR12) internal {
 if (VAR13[VAR12] != 0) {
 VAR14[VAR13[VAR12]] += msg.value / 100;
 uint256 VAR15 = FUN4();
 if (VAR16[VAR15] == 0) VAR16[VAR15] = VAR17;
 uint256 VAR7 = msg.value * VAR18 / VAR16[VAR15] ;
 VAR12.transfer((VAR7 - VAR19) * VAR16[VAR15] / VAR18);
 if (VAR20[VAR12][VAR15].VAR7 == 0) {
 VAR20[VAR12][VAR15] = FUN6(VAR7, false);
 VAR20[VAR12][VAR15].VAR7 += VAR7;
 if (VAR5.VAR6 < 1522357200 && VAR21[VAR12][VAR15] == 0) {
 VAR21[VAR12][VAR15] = 1;
 }
 VAR22[VAR12] = FUN7(VAR22[VAR12], VAR7);
 emit Transfer(0, VAR12, VAR7);
 }

1",TP,3
2129.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2171.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2199.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2205.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
2211.sol,"function FUN1() private view returns(bool) {
 uint256 VAR1 = uint256(FUN2(VAR2.FUN3( (VAR3.VAR4).FUN4 (VAR3.VAR5).FUN4 ((uint256(FUN2(VAR2.FUN3(VAR3.VAR6)))) / (VAR7)).FUN4 (VAR3.VAR8).FUN4 ((uint256(FUN2(VAR2.FUN3(msg.sender)))) / (VAR7)).FUN4 (VAR3.VAR9) )));
 if((VAR1 - ((VAR1 / 1000) * 1000)) < VAR10) return(true);
 }

1",TP,3
